lesson_id,user_id,activity_status,activity_date
666,4813,NOT_STARTED,2024-03-22
797,2522,NOT_STARTED,2023-10-13
37,1561,NOT_STARTED,2023-09-19
1079,4380,COMPLETED,2024-06-25
1698,3442,STARTED,2024-10-03
277,1118,COMPLETED,2023-11-08
597,3087,COMPLETED,2024-11-03
1744,1828,COMPLETED,2024-12-20
416,2296,COMPLETED,2023-09-28
1780,408,COMPLETED,2024-08-26
297,874,NOT_STARTED,2024-01-23
1906,4818,COMPLETED,2024-04-22
213,2601,STARTED,2024-09-02
98,4239,COMPLETED,2024-12-08
1946,2790,NOT_STARTED,2023-09-16
230,4977,COMPLETED,2023-09-24
1767,1501,NOT_STARTED,2024-07-01
848,3144,STARTED,2023-09-08
1569,3363,NOT_STARTED,2023-09-18
1175,1743,STARTED,2023-12-01
906,2567,STARTED,2024-12-30
1409,4832,NOT_STARTED,2024-11-16
1117,27,NOT_STARTED,2023-11-17
1872,2323,COMPLETED,2023-06-27
1308,2839,STARTED,2024-10-20
319,452,STARTED,2024-09-27
1324,3957,COMPLETED,2024-11-16
1658,488,NOT_STARTED,2023-07-29
1938,2744,NOT_STARTED,2024-01-29
340,2644,COMPLETED,2024-01-22
1755,2512,STARTED,2024-07-11
351,2570,NOT_STARTED,2023-12-17
1108,428,COMPLETED,2024-12-22
645,818,NOT_STARTED,2024-06-23
957,1634,NOT_STARTED,2023-11-06
1441,516,COMPLETED,2024-02-06
270,4163,COMPLETED,2024-02-26
1189,2084,NOT_STARTED,2024-06-23
1411,1675,COMPLETED,2024-05-22
1199,2551,NOT_STARTED,2024-03-26
1973,913,COMPLETED,2024-11-29
412,4534,NOT_STARTED,2024-03-03
437,4261,STARTED,2024-10-12
564,32,COMPLETED,2024-08-04
93,812,COMPLETED,2024-07-01
844,1634,NOT_STARTED,2024-12-27
1704,1958,STARTED,2024-03-21
930,2118,COMPLETED,2024-07-25
1869,1447,NOT_STARTED,2024-11-30
341,4581,COMPLETED,2024-08-22
213,4864,COMPLETED,2024-04-14
51,998,NOT_STARTED,2024-07-01
217,2694,STARTED,2023-09-20
1680,2011,STARTED,2023-12-30
1576,1132,STARTED,2024-11-07
1108,469,NOT_STARTED,2023-10-26
460,1247,STARTED,2023-06-26
854,2799,NOT_STARTED,2023-11-12
128,566,COMPLETED,2024-11-07
1343,4667,COMPLETED,2023-11-22
1379,4327,NOT_STARTED,2023-08-10
1928,739,STARTED,2024-08-13
1009,3539,STARTED,2024-10-26
460,505,COMPLETED,2023-10-21
1689,2667,STARTED,2024-08-29
310,3853,NOT_STARTED,2024-07-13
380,1862,COMPLETED,2023-10-21
219,4835,COMPLETED,2024-05-01
470,4144,NOT_STARTED,2024-12-25
1238,1381,NOT_STARTED,2024-02-25
479,1729,COMPLETED,2023-10-15
630,4091,STARTED,2024-11-29
1226,3762,STARTED,2023-10-05
416,4824,STARTED,2024-04-13
466,4884,STARTED,2024-09-24
205,3884,NOT_STARTED,2023-07-04
448,590,NOT_STARTED,2024-04-03
21,2225,NOT_STARTED,2024-06-14
1312,450,NOT_STARTED,2024-12-03
243,1499,COMPLETED,2024-04-18
248,714,STARTED,2024-04-10
97,2514,COMPLETED,2024-08-11
250,4260,COMPLETED,2023-12-27
571,4692,COMPLETED,2023-08-23
1827,4544,STARTED,2024-06-05
465,3029,NOT_STARTED,2024-02-08
774,344,STARTED,2024-10-10
512,3172,NOT_STARTED,2023-08-07
1039,728,COMPLETED,2023-10-04
35,2468,STARTED,2024-06-30
1281,2016,COMPLETED,2024-06-05
1084,4105,STARTED,2023-11-21
1354,3447,NOT_STARTED,2024-10-25
1481,3713,COMPLETED,2024-09-28
1985,3053,NOT_STARTED,2024-03-03
783,4027,STARTED,2024-07-24
995,2236,COMPLETED,2023-07-06
1123,2545,COMPLETED,2024-07-07
643,4168,COMPLETED,2024-06-23
553,3858,STARTED,2024-11-10
1654,197,NOT_STARTED,2023-11-12
784,2688,COMPLETED,2024-08-19
1939,4369,STARTED,2023-07-21
173,295,NOT_STARTED,2024-06-15
748,4273,NOT_STARTED,2024-01-27
1312,4319,STARTED,2023-09-14
890,1770,COMPLETED,2024-04-24
277,3268,COMPLETED,2023-09-01
1182,1683,STARTED,2023-07-11
1307,2811,STARTED,2024-07-07
1556,623,COMPLETED,2024-05-19
54,273,COMPLETED,2023-08-26
223,2829,STARTED,2023-10-19
1035,2652,NOT_STARTED,2023-06-04
1303,3301,STARTED,2024-06-29
1662,2671,COMPLETED,2023-07-31
659,3076,STARTED,2023-09-04
1808,3208,COMPLETED,2024-04-20
25,2551,NOT_STARTED,2024-03-10
1166,1461,COMPLETED,2024-09-14
822,717,NOT_STARTED,2024-03-02
807,2322,NOT_STARTED,2024-06-20
488,2872,NOT_STARTED,2024-03-20
75,2572,STARTED,2024-03-03
554,3777,NOT_STARTED,2023-07-22
1278,4269,NOT_STARTED,2023-07-02
1831,1341,NOT_STARTED,2024-09-25
1872,2611,NOT_STARTED,2024-06-25
1337,2985,NOT_STARTED,2024-01-19
19,3203,STARTED,2024-03-06
427,2195,NOT_STARTED,2023-08-15
143,800,COMPLETED,2024-07-17
1571,4566,NOT_STARTED,2024-12-06
970,3529,COMPLETED,2023-10-04
1906,1666,STARTED,2023-12-29
939,1701,COMPLETED,2024-06-26
1373,3266,STARTED,2023-12-15
758,294,STARTED,2024-08-20
940,4831,COMPLETED,2024-12-27
470,618,STARTED,2023-09-14
505,2740,STARTED,2024-03-02
1582,302,COMPLETED,2023-08-15
1442,3290,STARTED,2024-05-13
1636,3051,NOT_STARTED,2024-03-26
783,2410,COMPLETED,2024-04-02
1590,3811,NOT_STARTED,2023-11-30
478,4183,NOT_STARTED,2024-09-05
315,1403,NOT_STARTED,2024-06-14
1128,4871,STARTED,2023-11-02
1589,967,COMPLETED,2023-12-02
770,1962,COMPLETED,2024-10-12
964,2820,STARTED,2023-12-16
1269,4688,NOT_STARTED,2023-08-16
1722,1826,NOT_STARTED,2024-03-23
1774,4419,NOT_STARTED,2023-10-28
615,2353,COMPLETED,2024-02-24
434,449,NOT_STARTED,2023-11-07
668,3453,NOT_STARTED,2023-07-12
1379,387,NOT_STARTED,2024-09-21
359,510,NOT_STARTED,2024-07-05
1114,3193,STARTED,2024-10-02
312,1412,STARTED,2024-07-29
644,4426,STARTED,2023-12-05
147,4544,NOT_STARTED,2024-11-14
460,1330,STARTED,2024-12-12
1215,4362,STARTED,2024-12-25
285,3243,NOT_STARTED,2024-03-25
1178,2384,COMPLETED,2024-07-19
992,3365,NOT_STARTED,2024-10-30
1536,4648,COMPLETED,2023-12-16
1738,109,NOT_STARTED,2024-07-24
478,3245,STARTED,2024-12-14
1444,3153,STARTED,2023-11-11
983,2395,STARTED,2023-11-18
1896,4047,COMPLETED,2023-07-10
856,1548,STARTED,2024-11-07
1740,4269,COMPLETED,2024-11-21
1681,1922,STARTED,2023-10-03
375,3051,COMPLETED,2024-07-02
1586,3733,STARTED,2024-08-15
1298,3199,COMPLETED,2023-11-01
1030,1326,COMPLETED,2024-11-23
1582,4785,STARTED,2024-01-28
587,2465,STARTED,2024-10-15
69,837,COMPLETED,2024-06-10
790,2282,NOT_STARTED,2024-09-30
1161,2531,NOT_STARTED,2024-06-21
808,4573,NOT_STARTED,2023-09-01
1313,689,COMPLETED,2023-11-15
1085,100,COMPLETED,2023-10-07
82,1023,COMPLETED,2023-06-04
507,4221,STARTED,2024-09-04
1315,1453,COMPLETED,2024-01-21
312,4187,STARTED,2024-06-17
504,2199,NOT_STARTED,2024-11-17
1977,3452,NOT_STARTED,2024-02-15
843,3173,COMPLETED,2024-10-02
641,85,COMPLETED,2024-09-20
1178,4977,NOT_STARTED,2023-11-01
919,3479,STARTED,2024-10-27
489,919,STARTED,2023-08-08
1130,4747,NOT_STARTED,2024-07-20
155,2701,COMPLETED,2024-05-22
1310,795,COMPLETED,2024-05-06
1153,4582,COMPLETED,2024-11-11
1011,1544,COMPLETED,2024-12-17
1136,2290,STARTED,2023-10-24
1176,3022,STARTED,2023-06-05
741,2727,NOT_STARTED,2024-11-08
1506,4536,STARTED,2023-06-27
1056,2254,STARTED,2024-03-17
1635,3720,STARTED,2024-11-22
696,4384,NOT_STARTED,2023-08-20
1420,4198,COMPLETED,2024-02-11
1432,4447,STARTED,2024-08-20
1377,3377,STARTED,2024-06-09
1198,4348,NOT_STARTED,2023-09-11
1083,3513,STARTED,2024-07-16
206,1446,COMPLETED,2024-10-03
457,178,STARTED,2024-08-22
158,3408,STARTED,2023-07-24
1134,334,COMPLETED,2023-07-21
1955,1745,STARTED,2023-07-08
1828,870,COMPLETED,2023-09-11
1532,2676,NOT_STARTED,2024-04-03
1189,822,NOT_STARTED,2024-05-05
568,1287,COMPLETED,2024-06-05
1479,4205,NOT_STARTED,2023-11-29
113,1961,STARTED,2024-07-27
121,823,NOT_STARTED,2024-09-07
1436,333,COMPLETED,2023-09-17
659,2634,STARTED,2023-09-21
1440,2924,NOT_STARTED,2024-08-23
782,1747,STARTED,2023-12-15
1842,3118,COMPLETED,2023-11-26
457,207,NOT_STARTED,2024-12-11
1701,3430,STARTED,2024-02-27
702,1028,NOT_STARTED,2023-06-08
1194,4984,COMPLETED,2024-02-22
1218,3194,NOT_STARTED,2023-09-21
560,3173,STARTED,2024-01-12
1523,3632,COMPLETED,2024-05-20
38,642,COMPLETED,2024-07-15
1239,3041,NOT_STARTED,2024-09-17
1201,196,STARTED,2023-06-18
1773,3692,NOT_STARTED,2024-10-24
1820,2826,COMPLETED,2023-07-27
890,2897,COMPLETED,2024-10-13
1103,869,STARTED,2024-01-13
357,43,NOT_STARTED,2024-01-27
56,1677,STARTED,2023-09-11
612,2622,COMPLETED,2023-11-14
1449,4224,NOT_STARTED,2023-11-04
1632,4953,NOT_STARTED,2024-10-28
1679,4133,COMPLETED,2023-10-14
319,2457,STARTED,2024-12-22
1001,650,NOT_STARTED,2023-11-11
202,1714,COMPLETED,2023-08-02
319,2510,COMPLETED,2023-09-04
699,2671,STARTED,2024-03-27
220,692,COMPLETED,2024-03-05
1718,3469,STARTED,2024-07-01
1888,4247,STARTED,2024-09-05
650,4232,NOT_STARTED,2024-03-08
1005,413,COMPLETED,2024-04-26
1240,884,NOT_STARTED,2024-04-15
101,2995,NOT_STARTED,2024-08-30
219,602,NOT_STARTED,2024-11-02
797,2271,NOT_STARTED,2023-07-01
884,2255,COMPLETED,2024-05-01
1813,4641,NOT_STARTED,2024-11-02
880,1829,COMPLETED,2023-12-25
627,262,NOT_STARTED,2024-02-28
976,2305,COMPLETED,2024-11-25
400,377,COMPLETED,2024-09-25
1827,2636,STARTED,2024-09-13
1483,3606,STARTED,2023-06-21
1803,3694,STARTED,2024-08-29
826,3533,NOT_STARTED,2024-07-04
1236,3180,NOT_STARTED,2023-10-30
1513,1217,STARTED,2024-06-01
1233,578,NOT_STARTED,2023-08-03
1431,1075,STARTED,2024-12-26
771,544,STARTED,2023-06-30
1707,917,STARTED,2024-01-21
680,2020,STARTED,2023-11-28
1738,4962,STARTED,2023-06-01
167,3498,NOT_STARTED,2023-09-28
1426,596,STARTED,2024-11-04
15,3492,NOT_STARTED,2023-09-28
1095,656,STARTED,2024-07-17
937,3308,STARTED,2023-09-25
641,4546,COMPLETED,2024-03-02
1457,1120,NOT_STARTED,2023-08-26
495,1209,NOT_STARTED,2023-09-10
1988,1040,STARTED,2023-08-01
107,4160,NOT_STARTED,2023-11-20
1752,2784,STARTED,2024-05-26
1980,3681,STARTED,2023-12-10
1696,2179,STARTED,2024-08-10
1160,1782,NOT_STARTED,2024-01-24
669,2980,NOT_STARTED,2024-10-19
1714,4746,STARTED,2023-09-19
175,1803,STARTED,2023-06-10
1423,896,STARTED,2023-10-18
1043,4318,STARTED,2024-05-04
1950,4005,STARTED,2023-06-15
1921,3461,STARTED,2024-11-06
205,4827,NOT_STARTED,2023-11-12
954,148,COMPLETED,2024-02-01
1991,4221,STARTED,2023-11-07
312,1364,NOT_STARTED,2024-11-30
389,112,STARTED,2023-09-27
787,4274,STARTED,2024-08-27
194,464,COMPLETED,2023-07-23
1172,491,NOT_STARTED,2024-05-09
1131,1161,COMPLETED,2023-06-15
187,2101,COMPLETED,2023-12-18
205,3715,NOT_STARTED,2024-10-10
1736,3412,NOT_STARTED,2023-10-08
1827,2287,COMPLETED,2024-08-28
832,1632,COMPLETED,2023-10-24
682,2411,NOT_STARTED,2024-06-16
1002,1236,NOT_STARTED,2024-01-23
344,1447,STARTED,2023-10-21
653,2436,NOT_STARTED,2024-12-29
1699,4034,NOT_STARTED,2024-11-26
942,2141,STARTED,2023-10-12
1919,2003,COMPLETED,2023-06-06
726,719,NOT_STARTED,2024-11-06
825,2196,NOT_STARTED,2024-09-04
1214,2509,STARTED,2024-09-09
1660,2729,COMPLETED,2023-12-29
1629,1687,COMPLETED,2024-11-26
239,3873,NOT_STARTED,2024-02-08
1670,861,NOT_STARTED,2023-08-21
1581,4743,STARTED,2024-05-17
729,4261,STARTED,2023-12-23
793,335,STARTED,2024-03-01
749,4142,NOT_STARTED,2024-12-03
615,2168,NOT_STARTED,2024-11-24
1678,4143,STARTED,2024-07-24
1929,2023,STARTED,2024-01-02
968,869,STARTED,2024-11-20
1669,579,STARTED,2023-10-22
1775,1835,STARTED,2023-09-27
1655,3332,COMPLETED,2023-08-10
1187,1668,STARTED,2024-03-17
279,4246,COMPLETED,2024-01-01
112,4,STARTED,2023-12-01
1988,1003,STARTED,2024-12-21
1330,3141,NOT_STARTED,2024-10-17
871,3917,NOT_STARTED,2023-06-06
1435,4265,COMPLETED,2024-01-22
1308,449,NOT_STARTED,2024-03-27
543,1997,STARTED,2023-08-13
821,4284,COMPLETED,2024-09-25
711,4739,STARTED,2024-12-16
1748,875,STARTED,2024-01-12
1320,2929,COMPLETED,2023-06-26
745,2952,COMPLETED,2024-06-03
1840,2015,STARTED,2024-02-15
575,2217,NOT_STARTED,2023-12-02
377,4959,COMPLETED,2023-06-20
840,3,STARTED,2023-12-31
674,1211,NOT_STARTED,2024-12-12
1709,4462,NOT_STARTED,2023-12-02
1538,2522,STARTED,2023-12-14
62,3561,COMPLETED,2024-07-03
239,4032,COMPLETED,2023-07-18
868,918,COMPLETED,2024-02-16
837,2551,NOT_STARTED,2024-11-22
535,4180,STARTED,2023-09-07
1409,1862,STARTED,2024-07-21
996,3473,COMPLETED,2024-11-24
1698,2454,COMPLETED,2024-09-13
1228,379,STARTED,2024-04-08
1759,2427,STARTED,2024-08-08
1699,384,NOT_STARTED,2024-07-11
1456,3206,STARTED,2024-06-01
1208,4233,STARTED,2023-08-05
1251,4429,NOT_STARTED,2023-08-26
587,4376,COMPLETED,2024-01-19
1090,3693,STARTED,2023-06-27
882,4403,STARTED,2024-03-07
1446,4318,COMPLETED,2024-11-22
1017,4359,COMPLETED,2023-08-16
1764,3183,NOT_STARTED,2023-06-01
1408,3948,COMPLETED,2023-08-21
903,1773,COMPLETED,2023-07-08
218,4928,NOT_STARTED,2024-02-05
1345,4202,NOT_STARTED,2024-10-01
1866,1861,NOT_STARTED,2024-07-06
1057,319,COMPLETED,2024-03-17
1954,4184,COMPLETED,2023-06-18
407,355,COMPLETED,2024-02-04
916,673,STARTED,2024-04-14
655,2762,NOT_STARTED,2023-11-11
1604,2489,COMPLETED,2024-07-12
463,2586,STARTED,2024-10-20
1517,680,NOT_STARTED,2024-06-17
1825,4641,NOT_STARTED,2023-10-03
1502,713,NOT_STARTED,2023-11-09
1890,2773,NOT_STARTED,2024-11-18
1177,3384,COMPLETED,2023-07-06
1375,390,COMPLETED,2023-09-17
1181,4783,STARTED,2024-11-15
727,1387,STARTED,2023-10-14
1089,2325,NOT_STARTED,2024-09-14
197,1650,NOT_STARTED,2024-05-30
558,2431,NOT_STARTED,2023-08-08
231,1428,COMPLETED,2023-09-16
493,1382,NOT_STARTED,2024-01-27
967,2258,NOT_STARTED,2024-02-14
1392,1517,STARTED,2024-11-12
494,709,COMPLETED,2024-12-21
816,4611,COMPLETED,2024-03-22
1950,742,STARTED,2024-12-06
1529,4262,NOT_STARTED,2024-11-16
19,1545,STARTED,2024-07-07
262,2242,STARTED,2023-10-29
964,1895,COMPLETED,2024-03-02
28,186,NOT_STARTED,2024-06-03
529,3081,COMPLETED,2024-01-08
1966,4417,STARTED,2023-10-18
1348,1624,COMPLETED,2024-04-01
584,1761,NOT_STARTED,2023-07-13
1657,1587,NOT_STARTED,2024-09-08
522,1861,NOT_STARTED,2024-12-06
1334,3258,STARTED,2024-10-20
1997,4266,STARTED,2023-06-22
1825,165,STARTED,2024-09-13
1971,2514,STARTED,2024-04-02
1592,3052,NOT_STARTED,2023-08-19
567,970,COMPLETED,2024-03-20
347,1869,COMPLETED,2024-01-30
776,188,COMPLETED,2023-11-29
152,1485,COMPLETED,2023-08-07
1440,2402,COMPLETED,2024-02-09
1188,1613,COMPLETED,2024-11-02
4,4616,STARTED,2024-01-20
626,1403,COMPLETED,2023-06-04
1225,4330,COMPLETED,2024-03-02
1647,346,STARTED,2024-06-13
1221,617,STARTED,2023-11-22
1137,710,STARTED,2023-07-12
174,4998,COMPLETED,2024-03-11
1645,3992,NOT_STARTED,2023-09-13
1107,3886,COMPLETED,2024-01-13
99,3077,COMPLETED,2024-06-01
1560,19,COMPLETED,2024-06-18
1995,3342,STARTED,2024-05-12
633,4984,NOT_STARTED,2023-09-09
577,2938,COMPLETED,2023-09-30
671,4182,COMPLETED,2024-11-30
409,16,STARTED,2023-10-02
1195,2885,COMPLETED,2024-11-13
1037,2800,NOT_STARTED,2024-04-07
1862,1195,COMPLETED,2024-09-17
552,3093,NOT_STARTED,2023-11-22
502,1213,COMPLETED,2024-02-08
902,1471,STARTED,2024-01-30
1294,1031,COMPLETED,2024-12-19
1397,709,NOT_STARTED,2024-07-21
1286,961,STARTED,2023-08-25
330,905,NOT_STARTED,2023-12-15
1698,4609,COMPLETED,2024-08-26
1554,2522,COMPLETED,2024-10-31
367,672,COMPLETED,2024-12-14
1036,2010,STARTED,2024-10-14
1953,2744,STARTED,2023-12-29
1415,2649,NOT_STARTED,2023-08-31
850,3678,STARTED,2023-09-25
89,3804,STARTED,2024-12-19
24,35,COMPLETED,2024-09-14
1616,4647,STARTED,2024-03-25
1989,3687,STARTED,2024-02-26
970,2585,COMPLETED,2023-10-18
487,344,STARTED,2023-08-04
746,436,STARTED,2024-09-23
192,3407,COMPLETED,2023-09-28
1185,2501,NOT_STARTED,2024-04-16
625,826,NOT_STARTED,2023-09-29
1324,1675,NOT_STARTED,2023-07-03
1655,1085,NOT_STARTED,2023-07-02
1863,2765,COMPLETED,2023-06-22
409,546,NOT_STARTED,2024-07-11
62,111,NOT_STARTED,2023-07-10
1717,3592,COMPLETED,2023-11-15
977,2361,STARTED,2024-11-12
33,1529,COMPLETED,2024-10-10
1376,754,NOT_STARTED,2024-04-07
75,4093,NOT_STARTED,2023-06-01
29,2865,COMPLETED,2024-07-08
992,3425,NOT_STARTED,2023-12-27
784,1149,NOT_STARTED,2024-10-23
76,3329,STARTED,2024-08-25
1514,1402,COMPLETED,2024-02-01
218,2654,COMPLETED,2023-06-14
1151,250,COMPLETED,2023-08-15
1795,589,NOT_STARTED,2023-08-02
171,3556,STARTED,2023-08-13
1708,954,NOT_STARTED,2024-06-16
1959,247,COMPLETED,2024-09-23
1890,2362,COMPLETED,2023-11-19
567,4910,STARTED,2024-07-29
1275,4681,COMPLETED,2024-10-24
1143,1452,NOT_STARTED,2024-01-21
1524,2956,NOT_STARTED,2023-11-17
188,2951,NOT_STARTED,2024-07-31
1949,4973,NOT_STARTED,2023-07-28
1289,4424,NOT_STARTED,2023-10-08
1886,4499,NOT_STARTED,2024-05-22
1280,2084,NOT_STARTED,2023-10-13
988,2688,STARTED,2024-04-30
1203,1880,COMPLETED,2024-08-31
842,4093,STARTED,2024-04-11
23,3956,COMPLETED,2024-10-01
1405,2086,COMPLETED,2023-08-14
1401,908,NOT_STARTED,2023-12-25
836,4045,COMPLETED,2024-08-09
1747,641,STARTED,2024-12-07
1607,4908,STARTED,2023-07-12
1659,4411,COMPLETED,2023-09-05
678,1379,NOT_STARTED,2024-02-01
366,4204,COMPLETED,2024-05-14
1995,3299,STARTED,2024-04-13
1505,2161,STARTED,2024-07-17
1478,2890,STARTED,2024-01-01
261,3402,STARTED,2023-08-30
1320,2813,COMPLETED,2024-10-07
99,488,STARTED,2023-12-18
1662,4243,STARTED,2024-05-30
912,672,NOT_STARTED,2023-06-18
721,647,STARTED,2024-01-22
1451,1580,STARTED,2024-12-13
236,1457,COMPLETED,2023-12-02
853,4621,STARTED,2024-10-08
210,20,COMPLETED,2024-11-06
106,352,STARTED,2023-07-09
348,1373,NOT_STARTED,2024-01-11
705,4606,NOT_STARTED,2024-05-23
1878,3171,NOT_STARTED,2023-06-21
513,1263,NOT_STARTED,2023-07-30
1950,1658,COMPLETED,2024-11-17
1285,561,STARTED,2024-05-10
543,4872,COMPLETED,2024-11-29
1789,282,STARTED,2024-10-16
1053,3189,STARTED,2024-01-23
1895,4980,NOT_STARTED,2024-05-05
544,1146,NOT_STARTED,2024-03-16
236,1574,STARTED,2024-10-07
427,4269,STARTED,2024-05-28
322,3034,COMPLETED,2024-08-06
1616,2834,STARTED,2023-06-02
1210,947,COMPLETED,2024-05-16
1097,1754,STARTED,2024-01-01
154,2327,STARTED,2023-09-26
1891,4634,NOT_STARTED,2023-08-08
384,4423,NOT_STARTED,2024-09-13
1567,3465,NOT_STARTED,2024-07-09
1681,3542,COMPLETED,2024-09-24
319,1930,NOT_STARTED,2024-01-08
1731,3559,NOT_STARTED,2023-11-24
14,1701,COMPLETED,2024-03-07
962,4013,NOT_STARTED,2024-08-25
17,3094,COMPLETED,2023-10-21
663,2173,NOT_STARTED,2024-12-16
238,2871,NOT_STARTED,2024-10-16
519,865,STARTED,2024-10-23
1743,396,NOT_STARTED,2024-02-03
1733,4702,STARTED,2024-01-13
1692,1346,STARTED,2023-10-24
970,2319,NOT_STARTED,2024-12-09
575,1035,STARTED,2023-08-23
1089,3265,NOT_STARTED,2024-02-03
396,3360,STARTED,2024-07-27
1057,2965,COMPLETED,2024-05-19
797,797,COMPLETED,2023-10-05
1346,3035,STARTED,2024-10-21
1106,3239,NOT_STARTED,2024-04-29
1571,2888,NOT_STARTED,2024-02-05
1998,3401,STARTED,2023-06-15
1240,1354,COMPLETED,2024-12-25
1297,856,NOT_STARTED,2024-08-07
1063,2749,STARTED,2024-04-30
1316,4833,COMPLETED,2024-11-05
838,3744,STARTED,2024-06-17
1736,3957,NOT_STARTED,2023-09-10
950,469,COMPLETED,2023-12-20
808,3694,NOT_STARTED,2023-08-17
1887,440,COMPLETED,2023-06-30
1715,4789,COMPLETED,2024-04-08
1895,4063,COMPLETED,2024-10-09
1401,1625,NOT_STARTED,2023-10-17
477,2932,STARTED,2024-08-08
253,1742,STARTED,2023-10-30
204,1436,COMPLETED,2024-10-28
1905,582,NOT_STARTED,2024-03-05
14,2463,NOT_STARTED,2024-07-13
1571,4300,NOT_STARTED,2024-10-07
1856,4036,NOT_STARTED,2024-05-25
871,3587,NOT_STARTED,2024-02-15
1426,1215,COMPLETED,2023-10-16
1056,3058,COMPLETED,2024-05-23
1392,721,COMPLETED,2024-06-15
107,4051,STARTED,2024-06-29
175,1025,NOT_STARTED,2024-03-18
1489,3782,STARTED,2024-12-06
1837,3124,STARTED,2024-04-10
1154,2606,COMPLETED,2024-11-05
1185,312,COMPLETED,2023-09-22
423,4055,STARTED,2024-07-13
1621,4778,STARTED,2024-02-14
1625,320,COMPLETED,2024-03-28
1208,4766,NOT_STARTED,2023-11-14
1138,1442,STARTED,2023-11-13
608,3571,NOT_STARTED,2023-08-06
1336,1131,NOT_STARTED,2024-04-13
122,203,COMPLETED,2023-08-22
666,509,NOT_STARTED,2024-12-19
1916,1131,STARTED,2024-08-01
339,1004,COMPLETED,2023-08-22
573,2244,NOT_STARTED,2024-03-31
1390,4169,NOT_STARTED,2024-06-04
780,2082,COMPLETED,2024-10-19
227,165,NOT_STARTED,2024-03-05
496,196,STARTED,2023-06-05
1639,4461,STARTED,2023-11-19
1493,4775,COMPLETED,2023-10-24
424,4869,COMPLETED,2024-12-23
741,1045,COMPLETED,2023-09-10
1746,576,STARTED,2024-07-10
1003,4802,NOT_STARTED,2024-09-19
252,4684,STARTED,2023-09-11
577,908,NOT_STARTED,2024-07-12
1111,40,COMPLETED,2024-11-10
415,2161,NOT_STARTED,2024-03-08
1584,2523,NOT_STARTED,2023-06-29
156,868,STARTED,2024-02-15
610,4558,NOT_STARTED,2024-01-31
1678,1416,NOT_STARTED,2023-11-15
1383,43,STARTED,2024-10-03
1007,326,STARTED,2023-08-29
8,3328,STARTED,2023-08-02
496,4599,STARTED,2024-02-10
1506,3656,COMPLETED,2024-08-24
1176,4114,COMPLETED,2024-02-08
298,534,NOT_STARTED,2024-09-13
41,3473,NOT_STARTED,2024-01-28
889,1452,COMPLETED,2023-08-20
1131,4231,STARTED,2024-10-08
1280,4348,COMPLETED,2023-06-23
662,1526,COMPLETED,2023-10-11
315,2854,STARTED,2024-06-10
1000,1755,COMPLETED,2023-12-19
1427,2713,STARTED,2023-11-20
1316,1674,COMPLETED,2023-12-31
1382,1361,COMPLETED,2024-03-03
659,1612,COMPLETED,2024-06-20
776,1707,COMPLETED,2024-09-23
362,1487,NOT_STARTED,2023-10-01
1010,2278,NOT_STARTED,2024-10-26
417,321,COMPLETED,2024-10-14
697,4377,NOT_STARTED,2024-01-22
1447,936,COMPLETED,2024-02-24
593,2977,STARTED,2024-03-24
1579,3500,NOT_STARTED,2024-04-27
1195,151,COMPLETED,2024-04-27
280,1232,STARTED,2024-01-08
1029,3993,COMPLETED,2023-07-16
809,1959,COMPLETED,2023-07-03
1234,1784,COMPLETED,2023-07-01
1046,2589,STARTED,2024-04-29
1422,3190,STARTED,2023-07-05
349,1528,COMPLETED,2024-10-05
110,1592,COMPLETED,2024-04-09
1665,2930,COMPLETED,2024-07-24
537,1567,STARTED,2024-03-01
799,164,STARTED,2024-12-16
1213,1929,STARTED,2024-02-25
1599,1479,STARTED,2024-12-13
206,1063,NOT_STARTED,2024-11-15
259,795,NOT_STARTED,2023-11-01
1230,996,NOT_STARTED,2024-09-06
813,16,COMPLETED,2024-10-24
107,4665,COMPLETED,2024-04-29
80,959,COMPLETED,2024-08-18
1643,4300,STARTED,2024-03-29
1871,1960,STARTED,2024-11-29
103,4394,COMPLETED,2023-06-21
1094,1937,COMPLETED,2023-08-28
1714,188,STARTED,2023-09-26
1888,358,NOT_STARTED,2024-04-20
180,805,NOT_STARTED,2024-07-07
1941,649,NOT_STARTED,2023-06-05
1068,977,COMPLETED,2024-10-09
837,3440,NOT_STARTED,2024-03-16
1197,925,COMPLETED,2023-09-29
437,1135,COMPLETED,2023-08-17
646,2371,COMPLETED,2024-06-03
618,1949,NOT_STARTED,2024-04-26
711,3726,NOT_STARTED,2023-08-20
324,1096,COMPLETED,2023-08-13
559,1373,NOT_STARTED,2023-10-15
1613,2943,COMPLETED,2023-08-25
1307,2557,COMPLETED,2023-06-27
1095,4156,NOT_STARTED,2024-12-05
1356,236,NOT_STARTED,2024-10-23
1585,4464,STARTED,2024-09-22
581,1305,NOT_STARTED,2024-06-06
1655,4966,NOT_STARTED,2023-06-13
1919,844,STARTED,2024-05-07
879,2497,COMPLETED,2024-10-09
817,2392,NOT_STARTED,2024-04-19
691,340,STARTED,2023-09-02
1920,3328,STARTED,2023-07-13
255,121,STARTED,2024-11-18
1851,3269,STARTED,2023-07-22
739,4149,NOT_STARTED,2024-02-28
233,4564,STARTED,2024-07-21
147,4081,NOT_STARTED,2023-08-22
1148,3225,STARTED,2024-06-16
15,3283,STARTED,2023-12-29
